"","Newspaper","City","State","Year","County","Full_State","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","VARIABLE NAME"
"1245","Jackson Advocate","Jackson","MS",1944,"Hinds","Mississippi","G2701050","46","28","490",NA
"1246","Jackson Advocate","Jackson","MS",1945,"Hinds","Mississippi","G2701050","46","28","490",NA
"1247","Jackson Advocate","Jackson","MS",1946,"Hinds","Mississippi","G2701050","46","28","490",NA
"1248","Jackson Advocate","Jackson","MS",1947,"Hinds","Mississippi","G2701050","46","28","490",NA
"1249","Jackson Advocate","Jackson","MS",1948,"Hinds","Mississippi","G2701050","46","28","490",NA
"1250","Jackson Advocate","Jackson","MS",1949,"Hinds","Mississippi","G2701050","46","28","490",NA
"1251","Jackson Advocate","Jackson","MS",1950,"Hinds","Mississippi","G2701050","46","28","490",NA
"1252","Jackson Advocate","Jackson","MS",1951,"Hinds","Mississippi","G2701050","46","28","490",NA
"1253","Jackson Advocate","Jackson","MS",1952,"Hinds","Mississippi","G2701050","46","28","490",NA
"1254","Jackson Advocate","Jackson","MS",1953,"Hinds","Mississippi","G2701050","46","28","490",NA
"1255","Jackson Advocate","Jackson","MS",1954,"Hinds","Mississippi","G2701050","46","28","490",NA
"1256","Jackson Advocate","Jackson","MS",1955,"Hinds","Mississippi","G2701050","46","28","490",NA
"1257","Jackson Advocate","Jackson","MS",1956,"Hinds","Mississippi","G2701050","46","28","490",NA
"1258","Jackson Advocate","Jackson","MS",1957,"Hinds","Mississippi","G2701050","46","28","490",NA
"1259","Jackson Advocate","Jackson","MS",1958,"Hinds","Mississippi","G2701050","46","28","490",NA
"1260","Jackson Advocate","Jackson","MS",1959,"Hinds","Mississippi","G2701050","46","28","490",NA
"1261","Jackson Advocate","Jackson","MS",1960,"Hinds","Mississippi","G2701050","46","28","490",NA
"1262","Jackson Advocate","Jackson","MS",1961,"Hinds","Mississippi","G2701050","46","28","490",NA
"1263","Jackson Advocate","Jackson","MS",1962,"Hinds","Mississippi","G2701050","46","28","490",NA
"1264","Jackson Advocate","Jackson","MS",1963,"Hinds","Mississippi","G2701050","46","28","490",NA
"1265","The Jacksonville Free Press","Jacksonville","FL",1916,"Duval","Florida","G0800650","43","12","310",NA
"1266","The Jacksonville Free Press","Jacksonville","FL",1917,"Duval","Florida","G0800650","43","12","310",NA
"1267","Kansas City Sun","Kansas City","MO",1914,"Jackson","Missouri","G2801410","34","29","950",NA
"1268","Kansas City Sun","Kansas City","MO",1915,"Jackson","Missouri","G2801410","34","29","950",NA
"1269","Kansas City Sun","Kansas City","MO",1916,"Jackson","Missouri","G2801410","34","29","950",NA
"1270","Kansas City Sun","Kansas City","MO",1917,"Jackson","Missouri","G2801410","34","29","950",NA
"1271","Kansas City Sun","Kansas City","MO",1918,"Jackson","Missouri","G2801410","34","29","950",NA
"1272","Kansas City Sun","Kansas City","MO",1919,"Jackson","Missouri","G2801410","34","29","950",NA
"1273","Kansas City Sun","Kansas City","MO",1920,"Jackson","Missouri","G2801410","34","29","950",NA
"1274","The Louisville Leader","Louisville","KY",1917,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1275","The Louisville Leader","Louisville","KY",1921,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1276","The Louisville Leader","Louisville","KY",1922,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1277","The Louisville Leader","Louisville","KY",1923,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1278","The Louisville Leader","Louisville","KY",1924,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1279","The Louisville Leader","Louisville","KY",1925,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1280","The Louisville Leader","Louisville","KY",1926,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1281","The Louisville Leader","Louisville","KY",1927,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1282","The Louisville Leader","Louisville","KY",1928,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1283","The Louisville Leader","Louisville","KY",1929,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1284","The Louisville Leader","Louisville","KY",1930,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1285","The Louisville Leader","Louisville","KY",1931,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1286","The Louisville Leader","Louisville","KY",1932,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1287","The Louisville Leader","Louisville","KY",1933,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1288","The Louisville Leader","Louisville","KY",1934,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1289","The Louisville Leader","Louisville","KY",1935,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1290","The Louisville Leader","Louisville","KY",1936,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1291","The Louisville Leader","Louisville","KY",1937,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1292","The Louisville Leader","Louisville","KY",1938,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1293","The Louisville Leader","Louisville","KY",1939,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1294","The Louisville Leader","Louisville","KY",1940,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1295","The Louisville Leader","Louisville","KY",1941,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1296","The Louisville Leader","Louisville","KY",1942,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1297","The Louisville Leader","Louisville","KY",1943,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1298","The Louisville Leader","Louisville","KY",1944,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1299","The Louisville Leader","Louisville","KY",1945,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1300","The Louisville Leader","Louisville","KY",1946,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1301","The Louisville Leader","Louisville","KY",1947,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1302","The Louisville Leader","Louisville","KY",1948,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1303","The Louisville Leader","Louisville","KY",1949,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1304","The Louisville Leader","Louisville","KY",1950,"Jefferson","Kentucky","G2002030","51","21","1110",NA
"1305","The McDowell Times","Keystone","WV",1914,"McDowell","West Virginia","G5300070","56","54","470",NA
"1306","The McDowell Times","Keystone","WV",1915,"McDowell","West Virginia","G5300070","56","54","470",NA
"1307","The McDowell Times","Keystone","WV",1916,"McDowell","West Virginia","G5300070","56","54","470",NA
"1308","The McDowell Times","Keystone","WV",1917,"McDowell","West Virginia","G5300070","56","54","470",NA
"1309","The McDowell Times","Keystone","WV",1918,"McDowell","West Virginia","G5300070","56","54","470",NA
"1310","Metropolitan News","Chicago","IL",1935,"Cook","Illinois","G1600030","21","17","310",NA
"1311","Metropolitan News","Chicago","IL",1936,"Cook","Illinois","G1600030","21","17","310",NA
"1312","Metropolitan News","Chicago","IL",1937,"Cook","Illinois","G1600030","21","17","310",NA
"1313","The Michigan Chronicle","Detroit","MI",1939,"Wayne","Michigan","G2600450","23","26","1630",NA
"1314","The Michigan Chronicle","Detroit","MI",1940,"Wayne","Michigan","G2600450","23","26","1630",NA
"1315","The Michigan Chronicle","Detroit","MI",1941,"Wayne","Michigan","G2600450","23","26","1630",NA
"1316","The Michigan Chronicle","Detroit","MI",1942,"Wayne","Michigan","G2600450","23","26","1630",NA
"1317","The Michigan Chronicle","Detroit","MI",1943,"Wayne","Michigan","G2600450","23","26","1630",NA
"1318","The Michigan Chronicle","Detroit","MI",1944,"Wayne","Michigan","G2600450","23","26","1630",NA
"1319","The Michigan Chronicle","Detroit","MI",1945,"Wayne","Michigan","G2600450","23","26","1630",NA
"1320","Minneapolis Spokesman","Minneapolis","MN",1934,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1321","Minneapolis Spokesman","Minneapolis","MN",1935,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1322","Minneapolis Spokesman","Minneapolis","MN",1936,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1323","Minneapolis Spokesman","Minneapolis","MN",1937,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1324","Minneapolis Spokesman","Minneapolis","MN",1938,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1325","Minneapolis Spokesman","Minneapolis","MN",1939,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1326","Minneapolis Spokesman","Minneapolis","MN",1940,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1327","Minneapolis Spokesman","Minneapolis","MN",1941,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1328","Minneapolis Spokesman","Minneapolis","MN",1942,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1329","Minneapolis Spokesman","Minneapolis","MN",1943,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1330","Minneapolis Spokesman","Minneapolis","MN",1944,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1331","Minneapolis Spokesman","Minneapolis","MN",1945,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1332","Minneapolis Spokesman","Minneapolis","MN",1946,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1333","Minneapolis Spokesman","Minneapolis","MN",1947,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1334","Minneapolis Spokesman","Minneapolis","MN",1948,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1335","Minneapolis Spokesman","Minneapolis","MN",1949,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1336","Minneapolis Spokesman","Minneapolis","MN",1950,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1337","Minneapolis Spokesman","Minneapolis","MN",1951,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1338","Minneapolis Spokesman","Minneapolis","MN",1952,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1339","Minneapolis Spokesman","Minneapolis","MN",1953,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1340","Minneapolis Spokesman","Minneapolis","MN",1954,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1341","Minneapolis Spokesman","Minneapolis","MN",1955,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1342","Minneapolis Spokesman","Minneapolis","MN",1956,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1343","Minneapolis Spokesman","Minneapolis","MN",1957,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1344","Minneapolis Spokesman","Minneapolis","MN",1958,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1345","Minneapolis Spokesman","Minneapolis","MN",1959,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1346","Minneapolis Spokesman","Minneapolis","MN",1960,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1347","Minneapolis Spokesman","Minneapolis","MN",1961,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1348","Minneapolis Spokesman","Minneapolis","MN",1962,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1349","Minneapolis Spokesman","Minneapolis","MN",1963,"Hennepin","Minnesota","G2601010","33","27","530",NA
"1350","The Mississippi Enterprise","Jackson","MS",1942,"Hinds","Mississippi","G2701050","46","28","490",NA
"1351","The Mississippi Enterprise","Jackson","MS",1943,"Hinds","Mississippi","G2701050","46","28","490",NA
"1352","The Mississippi Enterprise","Jackson","MS",1944,"Hinds","Mississippi","G2701050","46","28","490",NA
"1353","The Mississippi Enterprise","Jackson","MS",1945,"Hinds","Mississippi","G2701050","46","28","490",NA
"1354","The Mississippi Enterprise","Jackson","MS",1946,"Hinds","Mississippi","G2701050","46","28","490",NA
"1355","The Mississippi Enterprise","Jackson","MS",1947,"Hinds","Mississippi","G2701050","46","28","490",NA
"1356","The Mississippi Enterprise","Jackson","MS",1948,"Hinds","Mississippi","G2701050","46","28","490",NA
"1357","The Mississippi Enterprise","Jackson","MS",1949,"Hinds","Mississippi","G2701050","46","28","490",NA
"1358","The Mississippi Enterprise","Jackson","MS",1950,"Hinds","Mississippi","G2701050","46","28","490",NA
"1359","The Mississippi Enterprise","Jackson","MS",1951,"Hinds","Mississippi","G2701050","46","28","490",NA
"1360","The Mississippi Enterprise","Jackson","MS",1952,"Hinds","Mississippi","G2701050","46","28","490",NA
"1361","The Mississippi Enterprise","Jackson","MS",1953,"Hinds","Mississippi","G2701050","46","28","490",NA
"1362","The Mississippi Enterprise","Jackson","MS",1954,"Hinds","Mississippi","G2701050","46","28","490",NA
"1363","The Mississippi Enterprise","Jackson","MS",1955,"Hinds","Mississippi","G2701050","46","28","490",NA
"1364","The Mississippi Enterprise","Jackson","MS",1956,"Hinds","Mississippi","G2701050","46","28","490",NA
"1365","The Mississippi Enterprise","Jackson","MS",1957,"Hinds","Mississippi","G2701050","46","28","490",NA
"1366","The Mississippi Enterprise","Jackson","MS",1958,"Hinds","Mississippi","G2701050","46","28","490",NA
"1367","The Mississippi Enterprise","Jackson","MS",1959,"Hinds","Mississippi","G2701050","46","28","490",NA
"1368","The Mississippi Enterprise","Jackson","MS",1960,"Hinds","Mississippi","G2701050","46","28","490",NA
"1369","The Mississippi Enterprise","Jackson","MS",1961,"Hinds","Mississippi","G2701050","46","28","490",NA
"1370","The Mississippi Enterprise","Jackson","MS",1962,"Hinds","Mississippi","G2701050","46","28","490",NA
"1371","The Mississippi Enterprise","Jackson","MS",1963,"Hinds","Mississippi","G2701050","46","28","490",NA
"1372","The Modern Farmer","Chicago","IL",1929,"Cook","Illinois","G1600030","21","17","310",NA
"1373","The Modern Farmer","Chicago","IL",1930,"Cook","Illinois","G1600030","21","17","310",NA
"1374","The Modern Farmer","Chicago","IL",1931,"Cook","Illinois","G1600030","21","17","310",NA
"1375","The Modern Farmer","Chicago","IL",1932,"Cook","Illinois","G1600030","21","17","310",NA
"1376","The Modern Farmer","Chicago","IL",1933,"Cook","Illinois","G1600030","21","17","310",NA
"1377","The Modern Farmer","Chicago","IL",1934,"Cook","Illinois","G1600030","21","17","310",NA
"1378","The Modern Farmer","Chicago","IL",1935,"Cook","Illinois","G1600030","21","17","310",NA
"1379","The Modern Farmer","Chicago","IL",1936,"Cook","Illinois","G1600030","21","17","310",NA
"1380","The Modern Farmer","Chicago","IL",1937,"Cook","Illinois","G1600030","21","17","310",NA
"1381","The Modern Farmer","Chicago","IL",1938,"Cook","Illinois","G1600030","21","17","310",NA
"1382","The Modern Farmer","Chicago","IL",1939,"Cook","Illinois","G1600030","21","17","310",NA
"1383","The Modern Farmer","Chicago","IL",1940,"Cook","Illinois","G1600030","21","17","310",NA
"1384","The Modern Farmer","Chicago","IL",1941,"Cook","Illinois","G1600030","21","17","310",NA
"1385","The Modern Farmer","Chicago","IL",1942,"Cook","Illinois","G1600030","21","17","310",NA
"1386","The Modern Farmer","Chicago","IL",1943,"Cook","Illinois","G1600030","21","17","310",NA
"1387","The Modern Farmer","Chicago","IL",1944,"Cook","Illinois","G1600030","21","17","310",NA
"1388","The Modern Farmer","Chicago","IL",1945,"Cook","Illinois","G1600030","21","17","310",NA
"1389","The Modern Farmer","Chicago","IL",1946,"Cook","Illinois","G1600030","21","17","310",NA
"1390","The Modern Farmer","Chicago","IL",1947,"Cook","Illinois","G1600030","21","17","310",NA
"1391","The Modern Farmer","Chicago","IL",1948,"Cook","Illinois","G1600030","21","17","310",NA
"1392","The Modern Farmer","Chicago","IL",1949,"Cook","Illinois","G1600030","21","17","310",NA
"1393","The Modern Farmer","Nashville","TN",1929,"Davidson","Tennessee","G4600590","54","47","370",NA
"1394","The Modern Farmer","Nashville","TN",1930,"Davidson","Tennessee","G4600590","54","47","370",NA
"1395","The Modern Farmer","Nashville","TN",1931,"Davidson","Tennessee","G4600590","54","47","370",NA
"1396","The Modern Farmer","Nashville","TN",1932,"Davidson","Tennessee","G4600590","54","47","370",NA
"1397","The Modern Farmer","Nashville","TN",1933,"Davidson","Tennessee","G4600590","54","47","370",NA
