,STNAME,CTYNAME,black_population,total_population,cty_percentage
2869,Virginia,King and Queen County,44998,168376,0.2672471136
2870,Virginia,King George County,103646,617826,0.1677592073
2871,Virginia,King William County,65942,397986,0.1656892454
2872,Virginia,Lancaster County,1475692,22601546,0.06529163978
2873,Virginia,Lee County,3977428,28438850,0.1398589605
2874,Virginia,Loudoun County,705594,9027776,0.07815812001
2875,Virginia,Louisa County,141254,1116552,0.1265091102
2876,Virginia,Lunenburg County,101890,299112,0.3406416326
2877,Virginia,Madison County,5304308,33135078,0.1600813494
2878,Virginia,Mathews County,18598,211918,0.08776036014
2879,Virginia,Mecklenburg County,8382614,25693942,0.3262486543
2880,Virginia,Middlesex County,4649210,61800822,0.07522893466
2881,Virginia,Montgomery County,14663838,88804858,0.1651242773
2882,Virginia,Nelson County,98068,1512034,0.06485832991
2883,Virginia,New Kent County,68108,502848,0.1354445081
2884,Virginia,Northampton County,858100,8020862,0.1069835137
2885,Virginia,Northumberland County,131940,2513786,0.05248656807
2886,Virginia,Nottoway County,147408,372266,0.3959749212
2887,Virginia,Orange County,10403806,122757864,0.08475062746
2888,Virginia,Page County,21568,942788,0.02287682915
2889,Virginia,Patrick County,23998,430798,0.0557059225
2890,Virginia,Pittsylvania County,321432,1482214,0.2168593739
2891,Virginia,Powhatan County,77066,691286,0.1114820783
2892,Virginia,Prince Edward County,182208,550358,0.3310717751
2893,Virginia,Prince George County,295088,905602,0.3258473369
2894,Virginia,Prince William County,2355446,10794502,0.2182079359
2895,Virginia,Pulaski County,3802972,13747644,0.2766271806
2896,Virginia,Rappahannock County,7582,177364,0.04274824654
2897,Virginia,Richmond County,4475408,17511124,0.2555751418
2898,Virginia,Roanoke County,131774,2246574,0.05865553505
2899,Virginia,Rockbridge County,16476,541562,0.03042310945
2900,Virginia,Rockingham County,530266,11399910,0.04651492863
2901,Virginia,Russell County,621900,2638864,0.2356695912
2902,Virginia,Scott County,910316,12520840,0.07270406778
2903,Virginia,Shenandoah County,25252,1032040,0.02446804387
2904,Virginia,Smyth County,17020,747610,0.02276588061
2905,Virginia,Southampton County,155924,434624,0.3587560742
2906,Virginia,Spotsylvania County,519614,3142398,0.1653558843
2907,Virginia,Stafford County,647444,3538456,0.1829735907
2908,Virginia,Surry County,140452,1897296,0.07402745802
2909,Virginia,Sussex County,899098,8970248,0.1002311196
2910,Virginia,Tazewell County,72758,4236610,0.01717363647
2911,Virginia,Warren County,1618818,19770854,0.08187901241
2912,Virginia,Washington County,3336744,61811224,0.0539828171
2913,Virginia,Westmoreland County,328328,8965806,0.03662002055
2914,Virginia,Wise County,75030,2493360,0.03009192415
2915,Virginia,Wythe County,20026,694950,0.02881646162
2916,Virginia,York County,2168610,23621230,0.09180766624
2917,Virginia,Alexandria city,837700,3675946,0.2278869167
2918,Virginia,Bristol city,23926,415136,0.05763412472
2919,Virginia,Buena Vista city,8098,157290,0.05148451904
2920,Virginia,Charlottesville city,209410,1103934,0.1896943114
2921,Virginia,Chesapeake city,1720116,5672236,0.3032518393
2922,Virginia,Colonial Heights city,59744,416008,0.1436126228
2923,Virginia,Covington city,18358,137762,0.1332588087
2924,Virginia,Danville city,502454,996998,0.5039669087
2925,Virginia,Emporia city,86144,133542,0.6450704647
2926,Virginia,Fairfax city,32106,555502,0.05779637157
2927,Virginia,Falls Church city,14822,330042,0.04490943577
2928,Virginia,Franklin city,113068,197418,0.5727339959
2929,Virginia,Fredericksburg city,161490,672474,0.2401431133
2930,Virginia,Galax city,11022,159202,0.06923279858
2931,Virginia,Hampton city,1653282,3268258,0.5058603085
2932,Virginia,Harrisonburg city,106788,1256518,0.08498724252
2933,Virginia,Hopewell city,221070,537704,0.4111369824
2934,Virginia,Lexington city,15704,171612,0.0915087523
2935,Virginia,Lynchburg city,544136,1902992,0.2859370927
2936,Virginia,Manassas city,147676,974626,0.1515206859
2937,Virginia,Manassas Park city,58926,397286,0.1483213604
2938,Virginia,Martinsville city,144948,313194,0.4628058009
2939,Virginia,Newport News city,1822420,4325166,0.421352614
2940,Virginia,Norfolk city,2510014,5873158,0.4273704198
2941,Virginia,Norton city,6044,96598,0.0625685832
2942,Virginia,Petersburg city,591146,754920,0.7830578074
2943,Virginia,Poquoson city,3242,290544,0.01115837877
2944,Virginia,Portsmouth city,1241620,2291910,0.5417402952
2945,Virginia,Radford city,37654,418338,0.09000855767
2946,Virginia,Richmond city,2611384,5304690,0.4922783424
2947,Virginia,Roanoke city,697854,2368790,0.294603574
2948,Virginia,Salem city,45132,606044,0.07446984047
2949,Virginia,Staunton city,69310,585140,0.1184502854
2950,Virginia,Suffolk city,911926,2132870,0.4275581728
2951,Virginia,Virginia Beach city,2167442,10760310,0.2014293269
2952,Virginia,Waynesboro city,64504,522572,0.1234356223
2953,Virginia,Williamsburg city,54740,353384,0.1549023159
2954,Virginia,Winchester city,75226,658788,0.1141884795
2955,Washington,Adams County,995836,19994978,0.04980430586
2956,Washington,Asotin County,3356,536410,0.006256408344
2957,Washington,Benton County,341662,15755756,0.02168490043
2958,Washington,Chelan County,14330,1806120,0.007934135052
2959,Washington,Clallam County,18892,1786662,0.01057390822
2960,Washington,Clark County,7190408,71104570,0.1011244144
2961,Washington,Columbia County,1253102,11455794,0.1093858706
2962,Washington,Cowlitz County,24868,2531718,0.009822578976
2963,Washington,Douglas County,3364802,34766672,0.09678240126
2964,Washington,Ferry County,1106,183110,0.006040085195
2965,Washington,Franklin County,8205618,53658684,0.1529224608
2966,Washington,Garfield County,64414,3131352,0.02057066724
2967,Washington,Grant County,209572,7955664,0.02634249008
2968,Washington,Grays Harbor County,23132,1749034,0.01322558624
2969,Washington,Island County,56388,1961588,0.02874609755
2970,Washington,Jefferson County,15107612,76885430,0.1964951227
2971,Washington,King County,3465922,51169326,0.06773436883
2972,Washington,Kitsap County,187874,6287108,0.02988241971
2973,Washington,Kittitas County,12098,1072318,0.01128210102
2974,Washington,Klickitat County,2890,514738,0.005614506798
2975,Washington,Lewis County,37042,3840540,0.009644997839
2976,Washington,Lincoln County,699984,14445444,0.04845707754
2977,Washington,Mason County,59754,3703608,0.0161339969
2978,Washington,Okanogan County,8066,1000678,0.008060534957
2979,Washington,Pacific County,5170,515542,0.01002828092
2980,Washington,Pend Oreille County,2030,319608,0.006351530625
2981,Washington,Pierce County,1584990,22311370,0.07103956413
2982,Washington,San Juan County,26426,3832560,0.006895130148
2983,Washington,Skagit County,28668,2959464,0.009686889248
2984,Washington,Skamania County,1686,278376,0.0060565566
2985,Washington,Snohomish County,626960,18656914,0.03360470011
2986,Washington,Spokane County,226616,11931286,0.01899342619
2987,Washington,Stevens County,9080,1436080,0.006322767534
2988,Washington,Thurston County,219194,6729830,0.0325705107
2989,Washington,Wahkiakum County,490,100088,0.004895691791
2990,Washington,Walla Walla County,30776,1443600,0.02131892491
2991,Washington,Whatcom County,61846,5178936,0.01194183516
2992,Washington,Whitman County,25846,1152178,0.02243229779
2993,Washington,Yakima County,88692,5964350,0.01487035469
2994,West Virginia,Barbour County,302774,1023340,0.2958684308
2995,West Virginia,Berkeley County,1446864,7703438,0.1878205549
2996,West Virginia,Boone County,579268,12294946,0.04711431835
2997,West Virginia,Braxton County,2010,341280,0.005889592124
2998,West Virginia,Brooke County,7824,548466,0.0142652416
2999,West Virginia,Cabell County,111848,2276980,0.0491212044
3000,West Virginia,Calhoun County,1377512,8375494,0.1644693435
3001,West Virginia,Clay County,1402206,16836214,0.08328511386
3002,West Virginia,Doddridge County,3754,202736,0.01851669166
3003,West Virginia,Fayette County,2371166,18674014,0.126976771
3004,West Virginia,Gilmer County,30760,916866,0.03354906824
3005,West Virginia,Grant County,209572,7955664,0.02634249008
3006,West Virginia,Greenbrier County,23500,846246,0.0277697029
3007,West Virginia,Hampshire County,131688,4425190,0.02975872222
3008,West Virginia,Hancock County,357836,8005512,0.04469870259
3009,West Virginia,Hardy County,10680,332588,0.03211180199
3010,West Virginia,Harrison County,1586804,10368244,0.1530446236
3011,West Virginia,Jackson County,5952394,41466070,0.1435485446
3012,West Virginia,Jefferson County,15107612,76885430,0.1964951227
3013,West Virginia,Kanawha County,336052,4459768,0.07535190171
3014,West Virginia,Lewis County,37042,3840540,0.009644997839
3015,West Virginia,Lincoln County,699984,14445444,0.04845707754
3016,West Virginia,Logan County,260124,5546610,0.04689783489
3017,West Virginia,McDowell County,84192,1553580,0.05419225273
3018,West Virginia,Marion County,8719650,48666138,0.1791728368
3019,West Virginia,Marshall County,570840,8779542,0.065019337
3020,West Virginia,Mason County,59754,3703608,0.0161339969
3021,West Virginia,Mercer County,2167436,15166986,0.1429048593
3022,West Virginia,Mineral County,24166,887286,0.02723586307
3023,West Virginia,Mingo County,11092,597462,0.01856519745
3024,West Virginia,Monongalia County,94972,2490880,0.03812789054
3025,West Virginia,Monroe County,4610660,37336686,0.1234887317
3026,West Virginia,Morgan County,602266,8869524,0.06790285476
3027,West Virginia,Nicholas County,3816,780300,0.004890426759
3028,West Virginia,Ohio County,44742,1746028,0.02562501861
3029,West Virginia,Pendleton County,6354,522746,0.01215504279
3030,West Virginia,Pleasants County,2748,179988,0.01526768451
3031,West Virginia,Pocahontas County,3808,370688,0.01027279006
3032,West Virginia,Preston County,9248,808110,0.01144398659
3033,West Virginia,Putnam County,605496,9819116,0.06166502158
3034,West Virginia,Raleigh County,148930,1834906,0.08116492071
3035,West Virginia,Randolph County,565754,7254296,0.07798882207
3036,West Virginia,Ritchie County,874,239162,0.003654426707
3037,West Virginia,Roane County,35578,1623386,0.02191592141
3038,West Virginia,Summers County,14274,315456,0.04524878271
3039,West Virginia,Taylor County,486008,5644554,0.08610210833
3040,West Virginia,Tucker County,624,168208,0.003709692761
3041,West Virginia,Tyler County,58456,730274,0.08004666742
3042,West Virginia,Upshur County,86702,1563852,0.05544130775
3043,West Virginia,Wayne County,18314310,57520294,0.3183973642
3044,West Virginia,Webster County,134598,2705794,0.04974436339
3045,West Virginia,Wetzel County,1456,377026,0.003861802634
3046,West Virginia,Wirt County,514,138404,0.003713765498
3047,West Virginia,Wood County,178594,7973770,0.02239768641
3048,West Virginia,Wyoming County,66178,2165408,0.03056144616
3049,Wisconsin,Adams County,995836,19994978,0.04980430586
3050,Wisconsin,Ashland County,11716,1658824,0.007062834876
3051,Wisconsin,Barron County,14254,1089788,0.01307960814
3052,Wisconsin,Bayfield County,1804,361786,0.00498637316
3053,Wisconsin,Brown County,267768,10509984,0.02547748883
3054,Wisconsin,Buffalo County,14720,1532728,0.00960379141
3055,Wisconsin,Burnett County,2334,368478,0.006334163776
3056,Wisconsin,Calumet County,8312,1195102,0.006955054882
3057,Wisconsin,Chippewa County,89934,2727918,0.03296799977
3058,Wisconsin,Clark County,7190408,71104570,0.1011244144
3059,Wisconsin,Columbia County,1253102,11455794,0.1093858706
3060,Wisconsin,Crawford County,204010,8251950,0.02472264132
3061,Wisconsin,Dane County,687300,12604790,0.05452689017
3062,Wisconsin,Dodge County,231200,3986054,0.05800222476
3063,Wisconsin,Door County,4326,662904,0.006525831795
3064,Wisconsin,Douglas County,3364802,34766672,0.09678240126
3065,Wisconsin,Dunn County,8806,1170390,0.007523987731
3066,Wisconsin,Eau Claire County,27238,2462564,0.01106082928
3067,Wisconsin,Florence County,1411982,3419620,0.4129061124
3068,Wisconsin,Fond du Lac County,44418,2454514,0.01809645412
3069,Wisconsin,Forest County,37072,394406,0.09399451327
3070,Wisconsin,Grant County,209572,7955664,0.02634249008
3071,Wisconsin,Green County,11298,1149614,0.009827646497
3072,Wisconsin,Green Lake County,3434,452752,0.007584726296
3073,Wisconsin,Iowa County,5914,956218,0.006184782131
3074,Wisconsin,Iron County,12750,1864822,0.006837113676
3075,Wisconsin,Jackson County,5952394,41466070,0.1435485446
3076,Wisconsin,Jefferson County,15107612,76885430,0.1964951227
3077,Wisconsin,Juneau County,14886,638554,0.02331204565
3078,Wisconsin,Kenosha County,295360,4037836,0.0731480922
3079,Wisconsin,Kewaunee County,2478,490126,0.005055842783
3080,Wisconsin,La Crosse County,42506,2816520,0.01509167341
3081,Wisconsin,Lafayette County,410206,2821850,0.1453677552
3082,Wisconsin,Langlade County,3816,464204,0.008220523735
3083,Wisconsin,Lincoln County,699984,14445444,0.04845707754
3084,Wisconsin,Manitowoc County,17234,1913412,0.009006946753
3085,Wisconsin,Marathon County,27198,3242762,0.008387294535
3086,Wisconsin,Marinette County,4980,978660,0.005088590522
3087,Wisconsin,Marquette County,29134,1974406,0.01475583036
3088,Wisconsin,Menominee County,3612,666558,0.005418883278
3089,Wisconsin,Milwaukee County,6239854,22842260,0.2731714813
3090,Wisconsin,Monroe County,4610660,37336686,0.1234887317
3091,Wisconsin,Oconto County,3478,905318,0.003841744006
3092,Wisconsin,Oneida County,385780,6503984,0.05931441406
3093,Wisconsin,Outagamie County,57546,4404370,0.01306565979
3094,Wisconsin,Ozaukee County,33370,2118118,0.01575455192
3095,Wisconsin,Pepin County,942,175378,0.005371255232
3096,Wisconsin,Pierce County,1584990,22311370,0.07103956413
3097,Wisconsin,Polk County,3647332,35410710,0.1030008153
3098,Wisconsin,Portage County,188978,5587890,0.03381920546
3099,Wisconsin,Price County,1590,325854,0.004879485905
3100,Wisconsin,Racine County,553666,4688872,0.1180808519
3101,Wisconsin,Richland County,4930850,14111142,0.3494295501
3102,Wisconsin,Rock County,203706,4137712,0.04923155599
3103,Wisconsin,Rusk County,228628,1630380,0.1402298851
3104,Wisconsin,St. Croix County,16310,2107758,0.007738079988
3105,Wisconsin,Sauk County,15012,1521854,0.009864283959
3106,Wisconsin,Sawyer County,2196,395596,0.005551117807
3107,Wisconsin,Shawano County,4626,987564,0.004684253375
3108,Wisconsin,Sheboygan County,53146,2762854,0.01923590606
3109,Wisconsin,Taylor County,486008,5644554,0.08610210833
3110,Wisconsin,Trempealeau County,3104,705466,0.004399928558
3111,Wisconsin,Vernon County,6914,1228282,0.005629000506
3112,Wisconsin,Vilas County,1590,520742,0.003053335433
3113,Wisconsin,Walworth County,29396,2604940,0.01128471289
3114,Wisconsin,Washburn County,1328,377566,0.003517265856
3115,Wisconsin,Washington County,3336744,61811224,0.0539828171
3116,Wisconsin,Waukesha County,147726,9558226,0.01545537844
3117,Wisconsin,Waupaca County,5272,1235978,0.00426544809
3118,Wisconsin,Waushara County,12068,582930,0.02070231417
3119,Wisconsin,Winnebago County,1009712,11224228,0.08995825815
3120,Wisconsin,Wood County,178594,7973770,0.02239768641
3121,Wyoming,Albany County,1024604,8254678,0.1241240421
3122,Wyoming,Big Horn County,3022,599970,0.005036918513
3123,Wyoming,Campbell County,269116,5682434,0.04735928301
3124,Wyoming,Carbon County,39668,2662006,0.01490154417
3125,Wyoming,Converse County,2144,335066,0.006398739353
3126,Wyoming,Crook County,3282,714350,0.004594386505
3127,Wyoming,Fremont County,53658,2578056,0.02081335704
3128,Wyoming,Goshen County,3256,322140,0.01010740672
3129,Wyoming,Hot Springs County,690,111952,0.006163355724
3130,Wyoming,Johnson County,1323588,28732174,0.04606640625
3131,Wyoming,Laramie County,63236,2330850,0.02713001695
3132,Wyoming,Lincoln County,699984,14445444,0.04845707754
3133,Wyoming,Natrona County,24644,1912556,0.01288537434
3134,Wyoming,Niobrara County,416,58368,0.007127192982
3135,Wyoming,Park County,8774,1500514,0.005847329648
3136,Wyoming,Platte County,171508,3354460,0.05112834853
3137,Wyoming,Sheridan County,6976,1021570,0.006828704837
3138,Wyoming,Sublette County,1952,241092,0.008096494284
3139,Wyoming,Sweetwater County,14142,1054108,0.0134160826
